node_id,run_time,last_obs_time,horizon_step,horizon_minutes,forecast_time,pred,current,delta,expected_mae_node,confidence,pred_low,pred_high
42,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,68.14408,68.125,0.019081116,5.788369,low,62.355713,73.93245
42,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,68.118904,68.125,-0.006095886,5.788369,low,62.330536,73.90727
42,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,67.97051,68.125,-0.15448761,5.788369,low,62.182144,73.75888
42,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,67.97378,68.125,-0.15122223,5.788369,low,62.18541,73.762146
42,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,68.03964,68.125,-0.085357666,5.788369,low,62.251274,73.82801
42,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,67.80964,68.125,-0.31536102,5.788369,low,62.02127,73.59801
42,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,67.85752,68.125,-0.26747894,5.788369,low,62.069153,73.64589
42,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,67.6567,68.125,-0.46829987,5.788369,low,61.868332,73.44507
42,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,67.65204,68.125,-0.47296143,5.788369,low,61.86367,73.44041
42,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,67.91207,68.125,-0.21292877,5.788369,low,62.123703,73.70044
42,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,67.53987,68.125,-0.5851288,5.788369,low,61.751503,73.32824
43,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,65.576645,65.375,0.2016449,6.2609406,low,59.315704,71.837585
43,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,65.5764,65.375,0.20140076,6.2609406,low,59.31546,71.83734
43,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,65.361,65.375,-0.013999939,6.2609406,low,59.10006,71.62194
43,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,65.296715,65.375,-0.07828522,6.2609406,low,59.035774,71.557655
43,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,65.4481,65.375,0.07309723,6.2609406,low,59.187157,71.70904
43,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,65.3736,65.375,-0.0014038086,6.2609406,low,59.112656,71.63454
43,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,65.28153,65.375,-0.09346771,6.2609406,low,59.02059,71.54247
43,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,65.1463,65.375,-0.22869873,6.2609406,low,58.88536,71.40724
43,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,65.45256,65.375,0.077560425,6.2609406,low,59.19162,71.7135
43,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,65.50447,65.375,0.12947083,6.2609406,low,59.24353,71.76541
43,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,65.1412,65.375,-0.2338028,6.2609406,low,58.880257,71.40214
43,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,65.4591,65.375,0.084098816,6.2609406,low,59.19816,71.72004
44,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,67.41617,67.375,0.041168213,3.6659832,high,63.750183,71.08215
44,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,67.3657,67.375,-0.009300232,3.6659832,high,63.699715,71.031685
44,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,67.35666,67.375,-0.018341064,3.6659832,high,63.690674,71.022644
44,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,67.36477,67.375,-0.010231018,3.6659832,high,63.698784,71.030754
44,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,67.31193,67.375,-0.063072205,3.6659832,high,63.645943,70.97791
44,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,67.41008,67.375,0.035079956,3.6659832,high,63.744095,71.076065
44,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,67.310295,67.375,-0.064704895,3.6659832,high,63.64431,70.97628
44,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,67.338875,67.375,-0.036125183,3.6659832,high,63.67289,71.00486
44,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,67.33492,67.375,-0.04007721,3.6659832,high,63.668938,71.00091
44,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,67.29145,67.375,-0.0835495,3.6659832,high,63.625465,70.957436
44,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,67.24533,67.375,-0.12966919,3.6659832,high,63.579346,70.911316
44,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,67.15897,67.375,-0.2160263,3.6659832,high,63.49299,70.82496
45,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,68.45748,68.5,-0.042518616,3.8855627,high,64.57192,72.34304
45,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,68.39229,68.5,-0.10771179,3.8855627,high,64.50673,72.27785
45,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,68.415855,68.5,-0.08414459,3.8855627,high,64.5303,72.301414
45,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,68.46869,68.5,-0.031311035,3.8855627,high,64.58313,72.35425
45,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,68.39114,68.5,-0.1088562,3.8855627,high,64.505585,72.2767
45,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,68.46608,68.5,-0.033920288,3.8855627,high,64.58052,72.35164
45,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,68.30911,68.5,-0.19088745,3.8855627,high,64.42355,72.19467
45,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,68.310074,68.5,-0.18992615,3.8855627,high,64.424515,72.19563
45,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,68.28235,68.5,-0.21765137,3.8855627,high,64.39679,72.16791
45,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,68.39208,68.5,-0.107917786,3.8855627,high,64.50652,72.27764
45,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,68.22559,68.5,-0.27440643,3.8855627,high,64.340034,72.11115
45,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,68.23112,68.5,-0.26888275,3.8855627,high,64.34556,72.11668
46,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,64.15765,64.125,0.03265381,4.579018,high,59.578636,68.73667
46,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,64.15069,64.125,0.025688171,4.579018,high,59.57167,68.729706
46,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,63.975727,64.125,-0.14927292,4.579018,high,59.39671,68.55475
46,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,64.12462,64.125,-0.00038146973,4.579018,high,59.5456,68.703636
46,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,64.10455,64.125,-0.020446777,4.579018,high,59.525536,68.68357
46,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,64.02692,64.125,-0.098083496,4.579018,high,59.4479,68.605934
46,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,64.10283,64.125,-0.02217102,4.579018,high,59.52381,68.68185
46,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,64.17828,64.125,0.05328369,4.579018,high,59.599266,68.7573
46,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,64.25212,64.125,0.12712097,4.579018,high,59.673103,68.83114
46,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,64.05157,64.125,-0.07343292,4.579018,high,59.47255,68.630585
46,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,64.21004,64.125,0.08503723,4.579018,high,59.63102,68.789055
46,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,64.124664,64.125,-0.00033569336,4.579018,high,59.545647,68.70368
47,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,66.30968,66.125,0.18467712,6.601984,low,59.707695,72.91166
47,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,66.351364,66.125,0.22636414,6.601984,low,59.749382,72.95335
47,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,66.501884,66.125,0.37688446,6.601984,low,59.899902,73.10387
47,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,66.48425,66.125,0.35925293,6.601984,low,59.88227,73.086235
47,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,66.12138,66.125,-0.003616333,6.601984,low,59.5194,72.723366
47,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,66.5155,66.125,0.39050293,6.601984,low,59.91352,73.117485
47,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,66.9236,66.125,0.79859924,6.601984,low,60.321617,73.52558
47,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,66.531845,66.125,0.4068451,6.601984,low,59.929863,73.13383
47,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,66.71821,66.125,0.5932083,6.601984,low,60.116226,73.32019
47,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,66.41325,66.125,0.28825378,6.601984,low,59.81127,73.015236
47,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,66.82932,66.125,0.7043228,6.601984,low,60.22734,73.431305
47,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,66.68694,66.125,0.56194305,6.601984,low,60.08496,73.288925
48,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,54.15648,54.125,0.03147888,5.7554073,low,48.40107,59.91189
48,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,54.3434,54.125,0.21839905,5.7554073,low,48.58799,60.09881
48,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,54.03929,54.125,-0.08570862,5.7554073,low,48.283882,59.7947
48,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,54.38949,54.125,0.26448822,5.7554073,low,48.63408,60.144897
48,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,54.278572,54.125,0.15357208,5.7554073,low,48.523163,60.03398
48,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,54.407337,54.125,0.2823372,5.7554073,low,48.65193,60.162743
48,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,54.54347,54.125,0.41846848,5.7554073,low,48.788063,60.298874
48,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,54.774323,54.125,0.6493225,5.7554073,low,49.018913,60.52973
48,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,54.60994,54.125,0.48493958,5.7554073,low,48.85453,60.36535
48,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,54.75262,54.125,0.6276207,5.7554073,low,48.997215,60.508026
48,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,55.35541,54.125,1.2304115,5.7554073,low,49.600006,61.110817
48,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,54.973118,54.125,0.8481178,5.7554073,low,49.217712,60.728523
49,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,59.05981,59.125,-0.06518936,5.293917,medium,53.765892,64.35373
49,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,58.97764,59.125,-0.14736176,5.293917,medium,53.68372,64.27155
49,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,58.853745,59.125,-0.2712555,5.293917,medium,53.559826,64.14766
49,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,59.17164,59.125,0.04663849,5.293917,medium,53.87772,64.46555
49,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,58.846256,59.125,-0.27874374,5.293917,medium,53.552338,64.140175
49,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,59.16853,59.125,0.04352951,5.293917,medium,53.87461,64.46245
49,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,59.033012,59.125,-0.09198761,5.293917,medium,53.739094,64.32693
49,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,59.125935,59.125,0.00093460083,5.293917,medium,53.832016,64.41985
49,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,59.166416,59.125,0.04141617,5.293917,medium,53.872498,64.460335
49,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,59.00167,59.125,-0.12332916,5.293917,medium,53.707752,64.295586
49,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,59.021618,59.125,-0.10338211,5.293917,medium,53.7277,64.31554
49,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,58.9428,59.125,-0.18220139,5.293917,medium,53.64888,64.23672
50,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,56.50747,56.625,-0.11753082,4.383227,high,52.12424,60.890697
50,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,56.718292,56.625,0.09329224,4.383227,high,52.335064,61.10152
50,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,56.40153,56.625,-0.22346878,4.383227,high,52.018303,60.78476
50,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,56.456543,56.625,-0.16845703,4.383227,high,52.073315,60.83977
50,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,56.16104,56.625,-0.46395874,4.383227,high,51.777813,60.54427
50,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,56.233982,56.625,-0.3910179,4.383227,high,51.850754,60.61721
50,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,56.057354,56.625,-0.567646,4.383227,high,51.674126,60.440582
50,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,56.078037,56.625,-0.54696274,4.383227,high,51.69481,60.461266
50,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,55.85463,56.625,-0.7703705,4.383227,high,51.4714,60.237858
50,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,55.96886,56.625,-0.6561394,4.383227,high,51.585632,60.35209
50,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,56.04648,56.625,-0.5785217,4.383227,high,51.66325,60.429707
50,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,55.57015,56.625,-1.0548515,4.383227,high,51.18692,59.953377
51,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,38.23016,38.375,-0.14484024,7.123031,low,31.107128,45.35319
51,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,38.540154,38.375,0.1651535,7.123031,low,31.417122,45.663185
51,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,38.43603,38.375,0.06103134,7.123031,low,31.313,45.559063
51,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,38.474815,38.375,0.09981537,7.123031,low,31.351784,45.597847
51,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,38.12078,38.375,-0.25421906,7.123031,low,30.99775,45.243813
51,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,38.45804,38.375,0.08303833,7.123031,low,31.335007,45.58107
51,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,38.743977,38.375,0.3689766,7.123031,low,31.620945,45.86701
51,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,38.402996,38.375,0.027996063,7.123031,low,31.279964,45.526028
51,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,38.33241,38.375,-0.042591095,7.123031,low,31.209377,45.45544
51,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,38.225582,38.375,-0.14941788,7.123031,low,31.10255,45.348614
51,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,38.486973,38.375,0.11197281,7.123031,low,31.363941,45.610004
51,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,38.069664,38.375,-0.305336,7.123031,low,30.946632,45.192696
52,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,68.86699,68.75,0.116989136,6.463914,low,62.403076,75.3309
52,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,68.73183,68.75,-0.018173218,6.463914,low,62.267914,75.19574
52,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,68.74678,68.75,-0.0032196045,6.463914,low,62.282867,75.21069
52,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,68.71414,68.75,-0.035858154,6.463914,low,62.25023,75.178055
52,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,69.05687,68.75,0.3068695,6.463914,low,62.592957,75.52078
52,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,68.92266,68.75,0.17266083,6.463914,low,62.458748,75.38657
52,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,68.90661,68.75,0.15660858,6.463914,low,62.442696,75.37052
52,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,69.041504,68.75,0.2915039,6.463914,low,62.57759,75.50542
52,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,69.31882,68.75,0.56881714,6.463914,low,62.854904,75.78273
52,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,69.12723,68.75,0.37722778,6.463914,low,62.663315,75.59114
52,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,69.33936,68.75,0.5893631,6.463914,low,62.87545,75.803276
52,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,69.38504,68.75,0.6350403,6.463914,low,62.921127,75.84895
53,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,64.52135,64.5,0.021347046,5.3008256,medium,59.22052,69.822174
53,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,64.63928,64.5,0.13928223,5.3008256,medium,59.338455,69.94011
53,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,64.43455,64.5,-0.065452576,5.3008256,medium,59.13372,69.735374
53,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,64.64939,64.5,0.14939117,5.3008256,medium,59.348564,69.95022
53,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,64.49103,64.5,-0.008972168,5.3008256,medium,59.1902,69.791855
53,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,64.38744,64.5,-0.11255646,5.3008256,medium,59.086617,69.68827
53,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,64.606735,64.5,0.10673523,5.3008256,medium,59.30591,69.90756
53,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,64.35746,64.5,-0.14253998,5.3008256,medium,59.056633,69.65829
53,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,64.72114,64.5,0.221138,5.3008256,medium,59.42031,70.021965
53,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,64.259514,64.5,-0.24048615,5.3008256,medium,58.958687,69.56034
53,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,64.30985,64.5,-0.1901474,5.3008256,medium,59.009026,69.61068
53,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,64.4101,64.5,-0.089897156,5.3008256,medium,59.109276,69.71093
54,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,61.149025,61.25,-0.10097504,5.105028,medium,56.044,66.25405
54,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,61.109497,61.25,-0.14050293,5.105028,medium,56.00447,66.21452
54,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,60.8253,61.25,-0.4247017,5.105028,medium,55.72027,65.93033
54,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,60.770107,61.25,-0.47989273,5.105028,medium,55.665077,65.87514
54,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,60.997936,61.25,-0.25206375,5.105028,medium,55.892906,66.10297
54,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,60.72009,61.25,-0.52991104,5.105028,medium,55.61506,65.82512
54,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,60.890835,61.25,-0.3591652,5.105028,medium,55.785805,65.995865
54,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,60.932476,61.25,-0.31752396,5.105028,medium,55.827446,66.037506
54,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,60.79084,61.25,-0.45915985,5.105028,medium,55.685814,65.89587
54,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,60.829414,61.25,-0.42058563,5.105028,medium,55.72439,65.93444
54,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,60.68387,61.25,-0.5661316,5.105028,medium,55.578842,65.788895
54,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,61.266193,61.25,0.01619339,5.105028,medium,56.161163,66.37122
55,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,62.13631,62.125,0.011310577,4.1588926,high,57.977417,66.295204
55,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,62.172062,62.125,0.04706192,4.1588926,high,58.01317,66.330956
55,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,62.015736,62.125,-0.109264374,4.1588926,high,57.856842,66.17463
55,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,62.146515,62.125,0.021514893,4.1588926,high,57.98762,66.305405
55,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,62.079876,62.125,-0.045124054,4.1588926,high,57.920982,66.23877
55,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,62.235283,62.125,0.1102829,4.1588926,high,58.07639,66.39417
